Date,Player,Club Name,Club Type,Club Speed,Attack Angle,Club Path,Club Face,Face to Path,Ball Speed,Smash Factor,Launch Angle,Launch Direction,Backspin,Sidespin,Spin Rate,Spin Rate Type,Spin Axis,Apex Height,Carry Distance,Carry Deviation Angle,Carry Deviation Distance,Total Distance,Total Deviation Angle,Total Deviation Distance,Note,Tag,Air Density,Temperature,Air Pressure,Relative Humidity
,,,,[mph],[deg],[deg],[deg],[deg],[mph],,[deg],[deg],[rpm],[rpm],[rpm],,[deg],[yds],[Yards],[deg],[Yards],[Yards],[deg],[Yards],,,[g/L],[deg F],[kPa],[%]
7/27/25 4:32:09 PM,Matt,,7 Iron,63.64911645330867,,,,0.0,69.31784243436908,1.0890621315257194,8.045544624328613,21.813800811767578,2912.295166015625,-1681.4144287109375,3362.828857421875,Measured,30.000001907348633,1.6800253566481622,41.19840506806461,25.350109100341797,17.63903041315621,90.22802818478561,27.242820739746094,41.303008873005865,,,1.1314632,97.0,101.325,39
7/27/25 4:32:32 PM,Matt,,7 Iron,64.73244473860788,-2.3750739097595215,-1.576527714729309,2.745896339416504,4.322423934936523,82.16518628742325,1.2693045445635407,10.06484603881836,2.0582754611968994,4363.515625,-528.4647216796875,4395.400390625,Measured,6.905452728271484,5.258892256235304,80.89897409407381,3.7553062438964844,5.298552550668791,104.82554464932606,4.126446723937988,7.54305123239886,,,1.1314632,97.0,101.325,39
7/27/25 4:32:55 PM,Matt,,7 Iron,65.47632094528646,,,,0.0,62.7626328273765,0.9585546640566812,6.616795063018799,-8.183382987976074,5692.3515625,1622.4456787109375,5919.0537109375,Measured,-15.908720016479492,1.1426287321072341,33.34509314723111,-10.130383491516113,-5.865042290975415,62.01529231701414,-11.011275291442871,-11.845033417015042,,,1.1314632,97.0,101.325,39
7/27/25 4:33:20 PM,Matt,,7 Iron,65.75387293898214,-4.362052917480469,4.135602951049805,6.83416748046875,2.6985645294189453,76.02564334528056,1.156215443245911,17.11104965209961,6.131216049194336,2588.845703125,-97.15025329589844,2590.66796875,Measured,2.1491003036499023,8.394746329840713,83.331769741322,6.731728553771973,9.76822507663036,101.30097964095735,6.776562690734863,11.953301108519653,,,1.1314632,97.0,101.325,39
7/27/25 4:35:35 PM,Matt,,7 Iron,75.53076692880181,,,,0.0,76.16581025939374,1.0084077437104608,,-1.5821343660354614,2518.98779296875,0.0,2518.98779296875,Estimated,-0.0,,,,,,,,,,1.1314632,97.0,101.325,39
7/27/25 4:36:23 PM,Matt,,7 Iron,72.16756311415261,-0.17586520314216614,2.9134507179260254,-0.011488024145364761,-2.924938678741455,87.05361194924619,1.2062706317455565,12.115607261657715,0.35511481761932373,3935.398681640625,329.5966796875,3949.1767578125,Measured,-4.78745174407959,8.017475523660815,97.24558599143307,-0.9385778307914734,-1.5929291776054697,116.71022063060904,-1.15707528591156,-2.356820323440138,,,1.1314632,97.0,101.325,39
7/27/25 4:36:44 PM,Matt,,7 Iron,76.40238565978785,-1.8215537071228027,-1.2525664567947388,-2.834183931350708,-1.5816174745559692,100.44835854532383,1.3147280373234713,7.558862209320068,-2.484792709350586,3226.75390625,153.62612915039062,3230.408935546875,Measured,-2.7258005142211914,5.888799148386023,108.84586177368698,-3.215280532836914,-6.104862596106342,140.88963586201504,-3.363830327987671,-8.266942603277306,,,1.1314632,97.0,101.325,39
7/27/25 4:38:08 PM,Matt,,7 Iron,61.84237039166002,,,,0.0,35.45893330870992,0.5733760378869932,13.691991806030273,0.2687023878097534,6791.78369140625,-0.0005937566165812314,6791.78369140625,Measured,5.008956122765085e-06,0.9716403192318226,14.769362443805472,0.26979541778564453,0.06969419266451687,22.75419360383602,0.2690691649913788,0.1071486622095108,,,1.1314632,97.0,101.325,39
7/27/25 4:38:24 PM,Matt,,7 Iron,60.68127020478846,-1.119446039199829,-2.874191999435425,5.1133646965026855,7.987556457519531,75.82830375829764,1.249616290206033,13.519189834594727,3.840595006942749,5327.4609375,-1079.700927734375,5435.77001953125,Measured,11.456790924072266,6.7737007600011685,77.2150545295455,6.965649604797363,9.364185892273644,92.9059256405968,7.451139450073242,12.048084487648044,,,1.1314632,97.0,101.325,39
7/27/25 4:38:39 PM,Matt,,7 Iron,69.79504225504937,1.4511111974716187,-1.5405628681182861,-1.348727822303772,0.19183504581451416,89.41802623533059,1.281151545242622,1.203620433807373,-1.300641655921936,1453.257080078125,-22.901653289794922,1453.4375,Estimated,0.9028406143188477,0.07784408814585846,12.802682419357232,-1.2846611738204956,-0.2870285982952135,53.312939087341256,-1.2718013525009155,-1.1833996388960177,,,1.1314632,97.0,101.325,39
7/27/25 4:39:11 PM,Matt,,7 Iron,72.7871527566002,-4.265484809875488,0.5613927841186523,-0.41059115529060364,-0.9719839096069336,95.9000761541368,1.3175412490007143,14.644418716430664,-0.267023503780365,4598.88916015625,109.64118957519531,4600.19580078125,Measured,-1.3657186031341553,14.455006608604238,122.32253140560493,-0.7825971245765686,-1.6707500030570976,135.04619047710588,-0.8256680965423584,-1.9460391132641757,,,1.1314632,97.0,101.325,39
7/27/25 4:39:31 PM,Matt,,7 Iron,75.54850752386095,-4.819394588470459,0.4182705879211426,1.6153552532196045,1.197084665298462,96.19558207376053,1.2732955981079903,15.184600830078125,1.3792264461517334,4997.72705078125,-121.61180114746094,4999.20654296875,Measured,1.3939272165298462,15.590740522583221,122.92857766672904,1.9999778270721436,4.290352238966307,134.51164893069398,2.0341317653656006,4.774506740787002,,,1.1314632,97.0,101.325,39
7/27/25 4:41:04 PM,Matt,,7 Iron,56.94883332221783,-3.3714439868927,-2.2098541259765625,2.8977911472320557,5.107645034790039,73.30156174743696,1.2871477336979849,14.243754386901855,2.1037991046905518,4956.0556640625,-503.6349792480469,4981.57958984375,Measured,5.802485942840576,6.6087768459570375,73.78430504185634,3.590142011642456,4.620316877557015,89.7422049615014,3.8294517993927,5.993650654169518,,,1.1314632,97.0,101.325,39
7/27/25 4:41:21 PM,Matt,,7 Iron,73.31628157739223,-3.77585506439209,0.5924190878868103,4.819416522979736,4.226997375488281,93.46097899746195,1.2747643086454827,17.23661231994629,4.0329060554504395,5133.57080078125,-347.65203857421875,5145.3291015625,Measured,3.8742287158966064,16.894749351895282,119.41777126682712,5.816115856170654,12.101391794800445,129.81971313529962,5.898471832275391,13.341052638577038,,,1.1314632,97.0,101.325,39
7/27/25 4:42:05 PM,Matt,,7 Iron,66.92306689902041,-3.8356282711029053,1.0229086875915527,6.9679341316223145,5.945025444030762,75.07324048085304,1.1217842211883438,14.246123313903809,5.851612567901611,3625.56591796875,-388.11663818359375,3646.280517578125,Measured,6.110241413116455,6.529241409201634,76.41108121563235,7.3347859382629395,9.755142300356301,95.80737336726952,7.57388162612915,12.627806667684988,,,1.1314632,97.0,101.325,39
7/27/25 4:42:30 PM,Matt,,7 Iron,71.92828267834062,,,,0.0,63.442680438075136,0.8820269034058184,5.020118713378906,0.9531288146972656,6070.50634765625,-2300.270263671875,6491.70947265625,Measured,20.752981185913086,0.7219506347794754,28.052071365262996,3.0563337802886963,1.495667616734876,52.10519775630921,4.0439934730529785,3.6745768102343837,,,1.1314632,97.0,101.325,39
7/27/25 4:43:08 PM,Matt,,7 Iron,70.26904211269589,-3.626957893371582,-2.442772626876831,-1.5177282094955444,0.9250444173812866,88.21510466491655,1.255390738405672,4.818052291870117,-1.5523532629013062,3919.72802734375,-132.3531036376953,3921.9619140625,Measured,1.933908224105835,2.070002433821911,67.82951004548961,-1.2151482105255127,-1.4384804018109072,107.66415666928962,-1.0786525011062622,-2.0267802012769778,,,1.1314632,97.0,101.325,39
7/27/25 4:43:38 PM,Matt,,7 Iron,70.59166665237635,-4.6343841552734375,1.8488742113113403,-3.2267463207244873,-5.075620651245117,90.89112708461055,1.287561710820591,14.947186470031738,-2.4191784858703613,4001.173828125,353.1466369628906,4016.728271484375,Measured,-5.043898582458496,12.252698941702187,112.4023577672603,-4.13796329498291,-8.110808679542307,126.81965231373971,-4.301019191741943,-9.511101172873563,,,1.1314632,97.0,101.325,39
7/27/25 4:43:58 PM,Matt,,7 Iron,75.35796039174434,-1.9953835010528564,-1.733716607093811,1.5942468643188477,3.327963352203369,99.27321265404278,1.3173553548686332,15.18207836151123,1.0926158428192139,4765.82275390625,-346.8924865722656,4778.4306640625,Measured,4.163077354431152,16.733175396189186,129.59635476740638,2.803654670715332,6.3391093715490845,140.91546767027046,2.919401168823242,7.176958252647313,,,1.1314632,97.0,101.325,39
7/27/25 4:44:32 PM,Matt,,7 Iron,72.59213420947108,,,,0.0,65.66800726424309,0.904616016313175,16.437131881713867,2.4994828701019287,8483.994140625,-70.8211441040039,8484.2900390625,Measured,0.4782721698284149,6.732974048257396,62.671437768277016,2.721029043197632,2.9751903533101185,72.02591483048566,2.7234017848968506,3.422324530200174,,,1.1314632,97.0,101.325,39
7/27/25 4:44:50 PM,Matt,,7 Iron,72.65499854992352,-4.142688751220703,-1.00168776512146,5.595874309539795,6.597561836242676,93.85812427627246,1.2918329935934085,1.4700171947479248,4.471240043640137,4388.73291015625,-1046.3568115234375,4511.74462890625,Measured,13.410045623779297,0.5267518112144237,49.83568650426723,6.282755374908447,5.453777542681623,104.35393058930379,7.251415729522705,13.171960049726831,,,1.1314632,97.0,101.325,39
7/27/25 4:45:10 PM,Matt,,7 Iron,71.87633234514198,-1.0086816549301147,1.8243653774261475,0.7578389048576355,-1.0665264129638672,90.72271516345276,1.262205683058682,18.627004623413086,0.8507834672927856,2956.0732421875,60.52364730834961,2956.692626953125,Measured,-1.1729295253753662,15.35189433360663,119.21170919690337,0.5442860722541809,1.1326703760359023,134.1048897303517,0.5020211338996887,1.1750810624003307,,,1.1314632,97.0,101.325,39
7/27/25 4:45:48 PM,Matt,,7 Iron,75.55652876453222,-1.3026199340820312,1.9305908679962158,-5.800356864929199,-7.730947494506836,97.60111677023711,1.2917628478460894,14.270050048828125,-4.522975921630859,3103.191162109375,533.9832763671875,3148.798583984375,Measured,-9.763585090637207,12.804649424782367,125.67821345825729,-7.664085388183594,-16.76109832102858,142.37456434355008,-7.983082294464111,-19.77313534794204,,,1.1314632,97.0,101.325,39
7/27/25 4:46:13 PM,Matt,,7 Iron,75.91242438652895,-1.119152307510376,-2.4709928035736084,1.8721024990081787,4.343095302581787,104.00384173874524,1.3700503254800704,15.545053482055664,1.2285995483398438,4884.00048828125,-452.2296447753906,4904.892578125,Measured,5.290167331695557,19.56851880798607,138.9969803216889,3.5693576335906982,8.653635949496104,149.77108879456475,3.7081873416900635,9.686365945236993,,,1.1314632,97.0,101.325,39
7/27/25 4:46:36 PM,Matt,,7 Iron,78.49697052963137,-1.0282814502716064,-1.2747150659561157,1.8691145181655884,3.143829584121704,101.22759647683408,1.289573289183463,14.399240493774414,1.3758317232131958,5034.4765625,-328.0037536621094,5045.14990234375,Measured,3.7276387214660645,16.847907297463138,131.86090157309437,2.986030101776123,6.869004050160539,143.34290672162075,3.090221881866455,7.727344830830892,,,1.1314632,97.0,101.325,39
7/27/25 4:47:00 PM,Matt,,7 Iron,73.7704800637859,-4.191845417022705,0.2443431168794632,-0.9121152758598328,-1.1564583778381348,98.87086210203069,1.3402496773308465,16.401275634765625,-0.7186582684516907,4417.8330078125,107.61165618896484,4419.1435546875,Measured,-1.3953615427017212,17.844003642325013,131.07170478774077,-1.306112289428711,-2.987855949218296,142.73200448103776,-1.3420259952545166,-3.3429184193581944,,,1.1314632,97.0,101.325,39
7/27/25 4:47:23 PM,Matt,,7 Iron,79.90971580947735,-0.14425356686115265,1.436976432800293,-3.894894599914551,-5.331871032714844,105.9024523391669,1.3252762979618407,15.265665054321289,-3.0195505619049072,3438.067626953125,370.4378662109375,3457.966552734375,Measured,-6.149664402008057,18.15816966045977,146.50062834705477,-5.446472644805908,-13.905239021788537,161.15937854569935,-5.622076988220215,-15.788141928111266,,,1.1314632,97.0,101.325,39
7/27/25 4:47:45 PM,Matt,,7 Iron,78.28007276858615,-0.02686029113829136,1.8417909145355225,0.8458520174026489,-0.9959388971328735,102.91865320826908,1.314749074295322,6.839192867279053,0.9252598285675049,3536.684326171875,132.19827270507812,3539.154052734375,Measured,-2.140671491622925,5.979399772870989,113.24995146023006,0.35718005895614624,0.707087736847311,144.40326240119032,0.22468435764312744,0.5673072182704562,,,1.1314632,97.0,101.325,39
7/27/25 4:48:06 PM,Matt,,7 Iron,78.39766074353315,-3.532217264175415,3.2379679679870605,2.565469741821289,-0.6724982261657715,104.86234488791027,1.3375698189637644,18.003332138061523,2.5124921798706055,5628.607421875,84.39929962158203,5629.240234375,Measured,-0.8590688705444336,24.261916820562835,140.17749229023985,2.3526008129119873,5.754189124153251,148.5335148955685,2.313422679901123,5.995920115359916,,,1.1314632,97.0,101.325,39
7/27/25 4:48:30 PM,Matt,,7 Iron,78.19038847129347,0.8620683550834656,0.5619722604751587,-6.874391078948975,-7.436363220214844,101.1157343024088,1.2931990271353115,15.509631156921387,-5.576463222503662,6615.6923828125,924.4889526367188,6679.97509765625,Measured,-7.95510196685791,19.288056791610916,129.02027874376725,-9.724677085876465,-21.793333355627453,137.23574494022293,-9.88206672668457,-23.552499522478666,,,1.1314632,97.0,101.325,39
7/27/25 4:48:50 PM,Matt,,7 Iron,75.2481803265997,0.057702187448740005,1.365360975265503,4.965489387512207,3.600128412246704,100.9579035923493,1.3416657140964963,17.761638641357422,4.249608993530273,5012.78857421875,-309.5633850097656,5022.337890625,Measured,3.5337979793548584,21.211264536032424,134.79572372903766,6.115645885467529,14.36051629868288,144.5592878580302,6.173649787902832,15.546277439187518,,,1.1314632,97.0,101.325,39
